path,text_video,text_image,num_frames,object,background,direction,split_set,id,image_path,image_selecting,usage,usage_bal
/nfs/yban/dataset/multi/videos/video_09361.mp4,black wireless speaker is moving to the left in the cliff top in white,black wireless speaker is in the cliff top in white,24,black wireless speaker,cliff top in white,left,left_videos,9361,/nfs/yban/dataset/multi/rawdata/09361/rgba_00011.png,11,train_video,tbc
/nfs/yban/dataset/multi/videos/video_02074.mp4,red gaming headset is moving to the right in the twilight-drenched forest,red gaming headset is in the twilight-drenched forest,24,red gaming headset,twilight-drenched forest,right,right_videos_left_videos,2074,/nfs/yban/dataset/multi/rawdata/02074/rgba_00011.png,11,val_image,val_image
/nfs/yban/dataset/multi/videos/video_00025.mp4,can opener tool is moving to the left in the terrace at lythwood,can opener tool is in the terrace at lythwood,24,can opener tool,terrace at lythwood,left,images_right_videos,25,/nfs/yban/dataset/multi/rawdata/00025/rgba_00008.png,8,tbc,train_video
/nfs/yban/dataset/multi/videos/video_02110.mp4,blue bath sheet is moving to the right in the theater stage setting,blue bath sheet is in the theater stage setting,24,blue bath sheet,theater stage setting,right,right_videos_left_videos,2110,/nfs/yban/dataset/multi/rawdata/02110/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04087.mp4,a black hammer is moving to the left in the ground in autumn,a black hammer is in the ground in autumn,24,a black hammer,ground in autumn,left,images_right_videos_left_videos,4087,/nfs/yban/dataset/multi/rawdata/04087/rgba_00009.png,9,train_video,train_video
/nfs/yban/dataset/multi/videos/video_00141.mp4,a black hammer is moving to the left in the ground in autumn,a black hammer is in the ground in autumn,24,a black hammer,ground in autumn,left,images_right_videos_left_videos,141,/nfs/yban/dataset/multi/rawdata/00141/rgba_00014.png,14,train_video,train_image
/nfs/yban/dataset/multi/videos/video_07120.mp4,blue school backpack is moving to the left in the dresden's georgentor gate,blue school backpack is in the dresden's georgentor gate,24,blue school backpack,dresden's georgentor gate,left,images_left_videos,7120,/nfs/yban/dataset/multi/rawdata/07120/rgba_00009.png,9,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05171.mp4,a can of coffee is moving to the left in the plaza of shadows,a can of coffee is in the plaza of shadows,24,a can of coffee,plaza of shadows,left,left_videos,5171,/nfs/yban/dataset/multi/rawdata/05171/rgba_00013.png,13,val_image,val_image
/nfs/yban/dataset/multi/videos/video_00389.mp4,yellow/blue bowl is moving to the right in the cozy cafe scene,yellow/blue bowl is in the cozy cafe scene,24,yellow/blue bowl,cozy cafe scene,right,right_videos_left_videos,389,/nfs/yban/dataset/multi/rawdata/00389/rgba_00009.png,9,val_video,val_video
/nfs/yban/dataset/multi/videos/video_07044.mp4,a can of coffee is moving to the left in the cozy cafe scene,a can of coffee is in the cozy cafe scene,24,a can of coffee,cozy cafe scene,left,left_videos,7044,/nfs/yban/dataset/multi/rawdata/07044/rgba_00016.png,16,val_video,val_video
/nfs/yban/dataset/multi/videos/video_03182.mp4,red fabric cube is moving to the right in the klinge's castle,red fabric cube is in the klinge's castle,24,red fabric cube,klinge's castle,right,images,3182,/nfs/yban/dataset/multi/rawdata/03182/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05015.mp4,elephant stuffed toy is moving to the right in the ground in autumn,elephant stuffed toy is in the ground in autumn,24,elephant stuffed toy,ground in autumn,right,left_videos,5015,/nfs/yban/dataset/multi/rawdata/05015/rgba_00013.png,13,tbc,train_video
/nfs/yban/dataset/multi/videos/video_08014.mp4,black ink cartridge is moving to the right in the mutianyu great wall,black ink cartridge is in the mutianyu great wall,24,black ink cartridge,mutianyu great wall,right,images,8014,/nfs/yban/dataset/multi/rawdata/08014/rgba_00010.png,10,val_image,val_image
/nfs/yban/dataset/multi/videos/video_08170.mp4,"mocha plant container is moving to the right in the tranquil hilltop.","mocha plant container is in the tranquil hilltop.",24,mocha plant container,"tranquil hilltop.",right,images_right_videos,8170,/nfs/yban/dataset/multi/rawdata/08170/rgba_00010.png,10,train_video,tbc
/nfs/yban/dataset/multi/videos/video_08850.mp4,red gaming headset is moving to the left in the bridge over night pond,red gaming headset is in the bridge over night pond,24,red gaming headset,bridge over night pond,left,right_videos_left_videos,8850,/nfs/yban/dataset/multi/rawdata/08850/rgba_00011.png,11,train_video,tbc
/nfs/yban/dataset/multi/videos/video_08548.mp4,red gaming headset is moving to the left in the dresden's georgentor gate,red gaming headset is in the dresden's georgentor gate,24,red gaming headset,dresden's georgentor gate,left,right_videos_left_videos,8548,/nfs/yban/dataset/multi/rawdata/08548/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_09712.mp4,red handheld scissors is moving to the left in the entrance to the subway,red handheld scissors is in the entrance to the subway,24,red handheld scissors,entrance to the subway,left,images_right_videos_left_videos,9712,/nfs/yban/dataset/multi/rawdata/09712/rgba_00015.png,15,val_video,val_video
/nfs/yban/dataset/multi/videos/video_08780.mp4,round cake pan is moving to the right in the entrance to the subway,round cake pan is in the entrance to the subway,24,round cake pan,entrance to the subway,right,none,8780,/nfs/yban/dataset/multi/rawdata/08780/rgba_00010.png,10,val_video,val_video
/nfs/yban/dataset/multi/videos/video_04713.mp4,a can of coffee is moving to the left in the dawn at bell park,a can of coffee is in the dawn at bell park,24,a can of coffee,dawn at bell park,left,left_videos,4713,/nfs/yban/dataset/multi/rawdata/04713/rgba_00011.png,11,train_video,tbc
/nfs/yban/dataset/multi/videos/video_05549.mp4,round cake pan is moving to the left in the plaza of shadows,round cake pan is in the plaza of shadows,24,round cake pan,plaza of shadows,left,none,5549,/nfs/yban/dataset/multi/rawdata/05549/rgba_00013.png,13,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02684.mp4,mocha plant container is moving to the right in the umhlanga's sunrise scene,mocha plant container is in the umhlanga's sunrise scene,24,mocha plant container,umhlanga's sunrise scene,right,images_right_videos,2684,/nfs/yban/dataset/multi/rawdata/02684/rgba_00009.png,9,train_video,train_image
/nfs/yban/dataset/multi/videos/video_05935.mp4,pack of coffee capsules is moving to the left in the meadow in autumn,pack of coffee capsules is in the meadow in autumn,24,pack of coffee capsules,meadow in autumn,left,right_videos_left_videos,5935,/nfs/yban/dataset/multi/rawdata/05935/rgba_00010.png,10,train_video,tbc
/nfs/yban/dataset/multi/videos/video_07518.mp4,a can of coffee is moving to the right in the cave with hikers,a can of coffee is in the cave with hikers,24,a can of coffee,cave with hikers,right,left_videos,7518,/nfs/yban/dataset/multi/rawdata/07518/rgba_00009.png,9,val_image,val_image
/nfs/yban/dataset/multi/videos/video_07800.mp4,aggravation board game is moving to the right in the meadow in the evening,aggravation board game is in the meadow in the evening,24,aggravation board game,meadow in the evening,right,right_videos,7800,/nfs/yban/dataset/multi/rawdata/07800/rgba_00016.png,16,train_video,train_video
/nfs/yban/dataset/multi/videos/video_01997.mp4,sturdy torchlight is moving to the left in the entrance to the subway,sturdy torchlight is in the entrance to the subway,24,sturdy torchlight,entrance to the subway,left,right_videos,1997,/nfs/yban/dataset/multi/rawdata/01997/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04677.mp4,black wireless speaker is moving to the right in the wide city street,black wireless speaker is in the wide city street,24,black wireless speaker,wide city street,right,left_videos,4677,/nfs/yban/dataset/multi/rawdata/04677/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_06626.mp4,elephant stuffed toy is moving to the right in the umhlanga's sunrise scene,elephant stuffed toy is in the umhlanga's sunrise scene,24,elephant stuffed toy,umhlanga's sunrise scene,right,left_videos,6626,/nfs/yban/dataset/multi/rawdata/06626/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05851.mp4,bottle of bronzer is moving to the left in the adams' place bridge,bottle of bronzer is in the adams' place bridge,24,bottle of bronzer,adams' place bridge,left,images_left_videos,5851,/nfs/yban/dataset/multi/rawdata/05851/rgba_00010.png,10,tbc,train_video
/nfs/yban/dataset/multi/videos/video_01647.mp4,red gaming headset is moving to the left in the urban courtyard scene,red gaming headset is in the urban courtyard scene,24,red gaming headset,urban courtyard scene,left,right_videos_left_videos,1647,/nfs/yban/dataset/multi/rawdata/01647/rgba_00015.png,15,val_video,val_video
/nfs/yban/dataset/multi/videos/video_02830.mp4,"black wireless speaker is moving to the right in the peaceful courtyard.","black wireless speaker is in the peaceful courtyard.",24,black wireless speaker,"peaceful courtyard.",right,left_videos,2830,/nfs/yban/dataset/multi/rawdata/02830/rgba_00011.png,11,tbc,train_video
/nfs/yban/dataset/multi/videos/video_00861.mp4,mocha plant container is moving to the left in the city street view,mocha plant container is in the city street view,24,mocha plant container,city street view,left,images_right_videos,861,/nfs/yban/dataset/multi/rawdata/00861/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_05781.mp4,elephant stuffed toy is moving to the right in the entrance to the subway,elephant stuffed toy is in the entrance to the subway,24,elephant stuffed toy,entrance to the subway,right,left_videos,5781,/nfs/yban/dataset/multi/rawdata/05781/rgba_00013.png,13,tbc,train_video
/nfs/yban/dataset/multi/videos/video_03616.mp4,can opener tool is moving to the left in the christmas photo studio,can opener tool is in the christmas photo studio,24,can opener tool,christmas photo studio,left,images_right_videos,3616,/nfs/yban/dataset/multi/rawdata/03616/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02954.mp4,a black hammer is moving to the right in the factory yard scene,a black hammer is in the factory yard scene,24,a black hammer,factory yard scene,right,images_right_videos_left_videos,2954,/nfs/yban/dataset/multi/rawdata/02954/rgba_00014.png,14,tbc,train_video
/nfs/yban/dataset/multi/videos/video_00579.mp4,wooden abc blocks with wagon is moving to the right in the dresden's georgentor gate,wooden abc blocks with wagon is in the dresden's georgentor gate,24,wooden abc blocks with wagon,dresden's georgentor gate,right,none,579,/nfs/yban/dataset/multi/rawdata/00579/rgba_00013.png,13,val_video,val_video
/nfs/yban/dataset/multi/videos/video_01723.mp4,lightweight running shoe is moving to the right in the slipway abandoned,lightweight running shoe is in the slipway abandoned,24,lightweight running shoe,slipway abandoned,right,images_right_videos,1723,/nfs/yban/dataset/multi/rawdata/01723/rgba_00008.png,8,val_video,val_video
/nfs/yban/dataset/multi/videos/video_03772.mp4,red fabric cube is moving to the right in the plaza of shadows,red fabric cube is in the plaza of shadows,24,red fabric cube,plaza of shadows,right,images,3772,/nfs/yban/dataset/multi/rawdata/03772/rgba_00011.png,11,tbc,train_video
/nfs/yban/dataset/multi/videos/video_06892.mp4,bottle of bronzer is moving to the left in the slipway abandoned,bottle of bronzer is in the slipway abandoned,24,bottle of bronzer,slipway abandoned,left,images_left_videos,6892,/nfs/yban/dataset/multi/rawdata/06892/rgba_00010.png,10,val_image,val_image
/nfs/yban/dataset/multi/videos/video_02528.mp4,blue school backpack is moving to the left in the factory yard scene,blue school backpack is in the factory yard scene,24,blue school backpack,factory yard scene,left,images_left_videos,2528,/nfs/yban/dataset/multi/rawdata/02528/rgba_00014.png,14,train_video,tbc
/nfs/yban/dataset/multi/videos/video_00905.mp4,red dish drying mat is moving to the left in the steaming boiler room,red dish drying mat is in the steaming boiler room,24,red dish drying mat,steaming boiler room,left,images_left_videos,905,/nfs/yban/dataset/multi/rawdata/00905/rgba_00014.png,14,train_video,tbc
/nfs/yban/dataset/multi/videos/video_08467.mp4,lightweight running shoe is moving to the left in the urban courtyard scene,lightweight running shoe is in the urban courtyard scene,24,lightweight running shoe,urban courtyard scene,left,images_right_videos,8467,/nfs/yban/dataset/multi/rawdata/08467/rgba_00016.png,16,train_image,train_video
/nfs/yban/dataset/multi/videos/video_09759.mp4,paisley patterned pencil case is moving to the left in the bridge over night pond,paisley patterned pencil case is in the bridge over night pond,24,paisley patterned pencil case,bridge over night pond,left,images_left_videos,9759,/nfs/yban/dataset/multi/rawdata/09759/rgba_00012.png,12,val_video,val_video
/nfs/yban/dataset/multi/videos/video_08503.mp4,wooden abc blocks with wagon is moving to the left in the plaza of shadows,wooden abc blocks with wagon is in the plaza of shadows,24,wooden abc blocks with wagon,plaza of shadows,left,none,8503,/nfs/yban/dataset/multi/rawdata/08503/rgba_00012.png,12,tbc,tbc
/nfs/yban/dataset/multi/videos/video_00456.mp4,red fabric cube is moving to the left in the grass at noon,red fabric cube is in the grass at noon,24,red fabric cube,grass at noon,left,images,456,/nfs/yban/dataset/multi/rawdata/00456/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_04590.mp4,decaf instant coffee jar is moving to the left in the theater stage setting,decaf instant coffee jar is in the theater stage setting,24,decaf instant coffee jar,theater stage setting,left,images,4590,/nfs/yban/dataset/multi/rawdata/04590/rgba_00015.png,15,tbc,train_video
/nfs/yban/dataset/multi/videos/video_02407.mp4,red fabric cube is moving to the left in the lost city ruins,red fabric cube is in the lost city ruins,24,red fabric cube,lost city ruins,left,images,2407,/nfs/yban/dataset/multi/rawdata/02407/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_01768.mp4,aggravation board game is moving to the right in the hamburg central station,aggravation board game is in the hamburg central station,24,aggravation board game,hamburg central station,right,right_videos,1768,/nfs/yban/dataset/multi/rawdata/01768/rgba_00013.png,13,val_image,val_image
/nfs/yban/dataset/multi/videos/video_04888.mp4,brown handmade hat is moving to the left in the bridge over cedar creek,brown handmade hat is in the bridge over cedar creek,24,brown handmade hat,bridge over cedar creek,left,images_right_videos_left_videos,4888,/nfs/yban/dataset/multi/rawdata/04888/rgba_00016.png,16,train_video,train_video
/nfs/yban/dataset/multi/videos/video_00532.mp4,pair of latex gloves is moving to the left in the empty little house,pair of latex gloves is in the empty little house,24,pair of latex gloves,empty little house,left,images_right_videos_left_videos,532,/nfs/yban/dataset/multi/rawdata/00532/rgba_00013.png,13,val_image,val_image
/nfs/yban/dataset/multi/videos/video_02563.mp4,brown handmade hat is moving to the right in the umhlanga's sunrise scene,brown handmade hat is in the umhlanga's sunrise scene,24,brown handmade hat,umhlanga's sunrise scene,right,images_right_videos_left_videos,2563,/nfs/yban/dataset/multi/rawdata/02563/rgba_00012.png,12,train_video,tbc
/nfs/yban/dataset/multi/videos/video_03739.mp4,a can of coffee is moving to the right in the cliff along the shoreline,a can of coffee is in the cliff along the shoreline,24,a can of coffee,cliff along the shoreline,right,left_videos,3739,/nfs/yban/dataset/multi/rawdata/03739/rgba_00016.png,16,tbc,train_image
/nfs/yban/dataset/multi/videos/video_05502.mp4,pair of latex gloves is moving to the left in the an oriental garden scene,pair of latex gloves is in the an oriental garden scene,24,pair of latex gloves,an oriental garden scene,left,images_right_videos_left_videos,5502,/nfs/yban/dataset/multi/rawdata/05502/rgba_00010.png,10,train_image,tbc
/nfs/yban/dataset/multi/videos/video_04758.mp4,red dish drying mat is moving to the right in the christmas photo studio,red dish drying mat is in the christmas photo studio,24,red dish drying mat,christmas photo studio,right,images_left_videos,4758,/nfs/yban/dataset/multi/rawdata/04758/rgba_00009.png,9,tbc,train_video
/nfs/yban/dataset/multi/videos/video_07553.mp4,a blue bath towel is moving to the left in the an oriental garden scene,a blue bath towel is in the an oriental garden scene,24,a blue bath towel,an oriental garden scene,left,right_videos,7553,/nfs/yban/dataset/multi/rawdata/07553/rgba_00014.png,14,val_image,val_image
/nfs/yban/dataset/multi/videos/video_05466.mp4,red handheld scissors is moving to the right in the terrace at lythwood,red handheld scissors is in the terrace at lythwood,24,red handheld scissors,terrace at lythwood,right,images_right_videos_left_videos,5466,/nfs/yban/dataset/multi/rawdata/05466/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_07437.mp4,mocha plant container is moving to the left in the empty little house,mocha plant container is in the empty little house,24,mocha plant container,empty little house,left,images_right_videos,7437,/nfs/yban/dataset/multi/rawdata/07437/rgba_00011.png,11,tbc,train_video
/nfs/yban/dataset/multi/videos/video_01781.mp4,elephant stuffed toy is moving to the left in the cozy cafe scene,elephant stuffed toy is in the cozy cafe scene,24,elephant stuffed toy,cozy cafe scene,left,left_videos,1781,/nfs/yban/dataset/multi/rawdata/01781/rgba_00008.png,8,train_video,train_video
/nfs/yban/dataset/multi/videos/video_04861.mp4,a blue bath towel is moving to the right in the square in palermo city,a blue bath towel is in the square in palermo city,24,a blue bath towel,square in palermo city,right,right_videos,4861,/nfs/yban/dataset/multi/rawdata/04861/rgba_00011.png,11,train_video,tbc
/nfs/yban/dataset/multi/videos/video_07616.mp4,great white shark is moving to the right in the an oriental garden scene,great white shark is in the an oriental garden scene,24,great white shark,an oriental garden scene,right,images_right_videos,7616,/nfs/yban/dataset/multi/rawdata/07616/rgba_00011.png,11,train_video,tbc
/nfs/yban/dataset/multi/videos/video_05647.mp4,blue bath sheet is moving to the right in the lost city ruins,blue bath sheet is in the lost city ruins,24,blue bath sheet,lost city ruins,right,right_videos_left_videos,5647,/nfs/yban/dataset/multi/rawdata/05647/rgba_00015.png,15,train_video,train_video
/nfs/yban/dataset/multi/videos/video_06830.mp4,a can of coffee is moving to the right in the missile launch facility,a can of coffee is in the missile launch facility,24,a can of coffee,missile launch facility,right,left_videos,6830,/nfs/yban/dataset/multi/rawdata/06830/rgba_00016.png,16,tbc,train_image
/nfs/yban/dataset/multi/videos/video_02892.mp4,mmo gaming mouse is moving to the left in the grotto in blue hues,mmo gaming mouse is in the grotto in blue hues,24,mmo gaming mouse,grotto in blue hues,left,left_videos,2892,/nfs/yban/dataset/multi/rawdata/02892/rgba_00016.png,16,train_video,tbc
/nfs/yban/dataset/multi/videos/video_07772.mp4,red fabric cube is moving to the left in the dawn in venice,red fabric cube is in the dawn in venice,24,red fabric cube,dawn in venice,left,images,7772,/nfs/yban/dataset/multi/rawdata/07772/rgba_00012.png,12,tbc,train_video
/nfs/yban/dataset/multi/videos/video_04905.mp4,sturdy torchlight is moving to the right in the slipway abandoned,sturdy torchlight is in the slipway abandoned,24,sturdy torchlight,slipway abandoned,right,right_videos,4905,/nfs/yban/dataset/multi/rawdata/04905/rgba_00011.png,11,val_video,val_video
/nfs/yban/dataset/multi/videos/video_06528.mp4,red handheld scissors is moving to the right in the mutianyu great wall,red handheld scissors is in the mutianyu great wall,24,red handheld scissors,mutianyu great wall,right,images_right_videos_left_videos,6528,/nfs/yban/dataset/multi/rawdata/06528/rgba_00015.png,15,train_image,tbc
/nfs/yban/dataset/multi/videos/video_04579.mp4,a blue bath towel is moving to the right in the bridge over night pond,a blue bath towel is in the bridge over night pond,24,a blue bath towel,bridge over night pond,right,right_videos,4579,/nfs/yban/dataset/multi/rawdata/04579/rgba_00009.png,9,train_video,train_image
/nfs/yban/dataset/multi/videos/video_05723.mp4,wooden abc blocks with wagon is moving to the right in the dresden's georgentor gate,wooden abc blocks with wagon is in the dresden's georgentor gate,24,wooden abc blocks with wagon,dresden's georgentor gate,right,none,5723,/nfs/yban/dataset/multi/rawdata/05723/rgba_00014.png,14,tbc,train_video
/nfs/yban/dataset/multi/videos/video_03518.mp4,red fabric cube is moving to the left in the factory producing bricks,red fabric cube is in the factory producing bricks,24,red fabric cube,factory producing bricks,left,images,3518,/nfs/yban/dataset/multi/rawdata/03518/rgba_00009.png,9,tbc,train_video
/nfs/yban/dataset/multi/videos/video_01935.mp4,a blue bath towel is moving to the left in the missile launch facility,a blue bath towel is in the missile launch facility,24,a blue bath towel,missile launch facility,left,right_videos,1935,/nfs/yban/dataset/multi/rawdata/01935/rgba_00011.png,11,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02742.mp4,blue school backpack is moving to the right in the stream flowing by,blue school backpack is in the stream flowing by,24,blue school backpack,stream flowing by,right,images_left_videos,2742,/nfs/yban/dataset/multi/rawdata/02742/rgba_00009.png,9,val_video,val_video
/nfs/yban/dataset/multi/videos/video_00713.mp4,pack of coffee capsules is moving to the right in the cozy cafe scene,pack of coffee capsules is in the cozy cafe scene,24,pack of coffee capsules,cozy cafe scene,right,right_videos_left_videos,713,/nfs/yban/dataset/multi/rawdata/00713/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03964.mp4,pair of latex gloves is moving to the left in the umhlanga's sunrise scene,pair of latex gloves is in the umhlanga's sunrise scene,24,pair of latex gloves,umhlanga's sunrise scene,left,images_right_videos_left_videos,3964,/nfs/yban/dataset/multi/rawdata/03964/rgba_00012.png,12,train_image,tbc
/nfs/yban/dataset/multi/videos/video_06684.mp4,blue bath sheet is moving to the left in the gothic manor mansion,blue bath sheet is in the gothic manor mansion,24,blue bath sheet,gothic manor mansion,left,right_videos_left_videos,6684,/nfs/yban/dataset/multi/rawdata/06684/rgba_00008.png,8,tbc,train_image
/nfs/yban/dataset/multi/videos/video_01549.mp4,red dish drying mat is moving to the right in the city street view,red dish drying mat is in the city street view,24,red dish drying mat,city street view,right,images_left_videos,1549,/nfs/yban/dataset/multi/rawdata/01549/rgba_00015.png,15,tbc,tbc
/nfs/yban/dataset/multi/videos/video_02626.mp4,red fabric cube is moving to the right in the vulture's hiding place,red fabric cube is in the vulture's hiding place,24,red fabric cube,vulture's hiding place,right,images,2626,/nfs/yban/dataset/multi/rawdata/02626/rgba_00015.png,15,tbc,train_image
/nfs/yban/dataset/multi/videos/video_01851.mp4,can opener tool is moving to the left in the twilight-drenched forest,can opener tool is in the twilight-drenched forest,24,can opener tool,twilight-drenched forest,left,images_right_videos,1851,/nfs/yban/dataset/multi/rawdata/01851/rgba_00016.png,16,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03800.mp4,blue school backpack is moving to the right in the missile launch facility,blue school backpack is in the missile launch facility,24,blue school backpack,missile launch facility,right,images_left_videos,3800,/nfs/yban/dataset/multi/rawdata/03800/rgba_00010.png,10,val_image,val_image
/nfs/yban/dataset/multi/videos/video_00677.mp4,toy airplane with pilot is moving to the right in the wide city street,toy airplane with pilot is in the wide city street,24,toy airplane with pilot,wide city street,right,images,677,/nfs/yban/dataset/multi/rawdata/00677/rgba_00010.png,10,tbc,train_image
/nfs/yban/dataset/multi/videos/video_05997.mp4,blue bath sheet is moving to the right in the theater stage setting,blue bath sheet is in the theater stage setting,24,blue bath sheet,theater stage setting,right,right_videos_left_videos,5997,/nfs/yban/dataset/multi/rawdata/05997/rgba_00013.png,13,val_video,val_video
/nfs/yban/dataset/multi/videos/video_09904.mp4,elephant stuffed toy is moving to the left in the luxurious indoor swimming pool,elephant stuffed toy is in the luxurious indoor swimming pool,24,elephant stuffed toy,luxurious indoor swimming pool,left,left_videos,9904,/nfs/yban/dataset/multi/rawdata/09904/rgba_00009.png,9,train_video,train_image
/nfs/yban/dataset/multi/videos/video_08722.mp4,sturdy torchlight is moving to the left in the meadow in autumn,sturdy torchlight is in the meadow in autumn,24,sturdy torchlight,meadow in autumn,left,right_videos,8722,/nfs/yban/dataset/multi/rawdata/08722/rgba_00014.png,14,tbc,train_video
/nfs/yban/dataset/multi/videos/video_09860.mp4,a blue bath towel is moving to the left in the klinge's castle,a blue bath towel is in the klinge's castle,24,a blue bath towel,klinge's castle,left,right_videos,9860,/nfs/yban/dataset/multi/rawdata/09860/rgba_00010.png,10,val_video,val_video
/nfs/yban/dataset/multi/videos/video_08646.mp4,yellow/blue bowl is moving to the right in the an oriental garden scene,yellow/blue bowl is in the an oriental garden scene,24,yellow/blue bowl,an oriental garden scene,right,right_videos_left_videos,8646,/nfs/yban/dataset/multi/rawdata/08646/rgba_00014.png,14,train_video,train_image
/nfs/yban/dataset/multi/videos/video_02709.mp4,red gaming headset is moving to the right in the meadow in autumn,red gaming headset is in the meadow in autumn,24,red gaming headset,meadow in autumn,right,right_videos_left_videos,2709,/nfs/yban/dataset/multi/rawdata/02709/rgba_00008.png,8,tbc,tbc
/nfs/yban/dataset/multi/videos/video_03553.mp4,mmo gaming mouse is moving to the right in the cave with hikers,mmo gaming mouse is in the cave with hikers,24,mmo gaming mouse,cave with hikers,right,left_videos,3553,/nfs/yban/dataset/multi/rawdata/03553/rgba_00013.png,13,val_image,val_image
/nfs/yban/dataset/multi/videos/video_01502.mp4,a black hammer is moving to the right in the steaming boiler room,a black hammer is in the steaming boiler room,24,a black hammer,steaming boiler room,right,images_right_videos_left_videos,1502,/nfs/yban/dataset/multi/rawdata/01502/rgba_00008.png,8,train_image,train_video
